YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,28.1,28.1,26.3,29.9,Sex,Male,25,CVD,CVD07,CRDRATE,SEX,SEXM,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.6,47.6,41.5,53.6,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD09,CRDRATE,RACE,ASN,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,21.9,21.9,17.6,26.3,Race/Ethnicity,Hispanic,25,CVD,CVD07,AGEADJRATE,RACE,HIS,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,70.5,70.5,62.3,78.6,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD09,AGEADJRATE,RACE,ASN,10,11,9,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,12.62,12.62,12.37,12.86,Overall,Overall,24,CVD,CVD06,CRDRATE,OVERALL,OVR,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,76.9,76.9,66.6,87.3,Race/Ethnicity,Hispanic,24,CVD,CVD09,AGEADJRATE,RACE,HIS,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,22.1,22.1,19.15,25.04,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",25,CVD,CVD06,AGEADJRATE,RACE,API,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,23.8,23.8,22.7,24.9,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD07,AGEADJRATE,RACE,WHT,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,9.12,9.12,7.3,10.94,Race/Ethnicity,Hispanic,24,CVD,CVD06,CRDRATE,RACE,HIS,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,120.9,120.9,111.4,130.5,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD09,CRDRATE,RACE,BLK,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.4,1.4,1.1,1.9,Age,Age 0-44,24,CVD,CVD07,CRDRATE,AGE,AGE0_44,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,27.1,27.1,22.6,31.7,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD08,CRDRATE,RACE,ASN,1,1,1,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,36.7,36.7,32.81,40.59,Race/Ethnicity,Hispanic,25,CVD,CVD06,CRDRATE,RACE,HIS,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,16.3,16.3,12.9,20.2,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD07,CRDRATE,RACE,ASN,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,170.9,170.9,167.8,174.0,Overall,Overall,25,CVD,CVD09,CRDRATE,OVERALL,OVR,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,56.6,56.6,53.1,60.0,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD07,CRDRATE,RACE,BLK,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,97.5,97.5,94.1,101.0,Sex,Female,24,CVD,CVD08,CRDRATE,SEX,SEXF,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,44.1,44.1,37.7,50.5,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD08,AGEADJRATE,RACE,ASN,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,22.8,22.8,19.6,26.0,Race/Ethnicity,Hispanic,25,CVD,CVD08,CRDRATE,RACE,HIS,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,51.6,51.6,46.9,56.4,Race/Ethnicity,Hispanic,25,CVD,CVD09,CRDRATE,RACE,HIS,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,271.7,271.7,265.8,277.6,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD09,CRDRATE,RACE,WHT,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,45.7,45.7,39.1,52.3,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD08,CRDRATE,RACE,ASN,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,12.5,12.5,10.8,14.1,Age,Age 45-64,25,CVD,CVD07,CRDRATE,AGE,AGE4564,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,12.07,12.07,11.75,12.39,Sex,Female,24,CVD,CVD06,CRDRATE,SEX,SEXF,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,59.6,59.6,56.9,62.3,Sex,Female,24,CVD,CVD07,CRDRATE,SEX,SEXF,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,61.6,61.6,59.9,63.2,Overall,Overall,25,CVD,CVD08,AGEADJRATE,OVERALL,OVR,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,5.95,5.95,5.0,6.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",24,CVD,CVD06,CRDRATE,RACE,API,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,391.8,391.8,380.6,403.0,Age,Age >=65,25,CVD,CVD08,CRDRATE,AGE,AGE65P,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,23.3,23.3,22.0,24.5,Sex,Female,25,CVD,CVD07,AGEADJRATE,SEX,SEXF,1,1,1,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,20.93,20.93,20.6,21.25,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD06,CRDRATE,RACE,WHT,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,1004.0,1004.0,984.2,1023.8,Age,Age >=65,24,CVD,CVD09,CRDRATE,AGE,AGE65P,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,115.3,115.3,112.6,118.0,Overall,Overall,24,CVD,CVD08,CRDRATE,OVERALL,OVR,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,39.2,39.2,33.4,44.9,Race/Ethnicity,Hispanic,25,CVD,CVD08,AGEADJRATE,RACE,HIS,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,13.5,13.5,13.23,13.76,Overall,Overall,24,CVD,CVD06,AGEADJRATE,OVERALL,OVR,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,10.8,10.8,9.7,11.9,Age,Age 0-44,24,CVD,CVD09,CRDRATE,AGE,AGE0_44,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,62.9,62.9,61.1,64.7,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD08,AGEADJRATE,RACE,WHT,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,63.4,63.4,41.8,92.2,Race/Ethnicity,"Multiracial, non-Hispanic",25,CVD,CVD09,AGEADJRATE,RACE,MRC,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,32.9,32.9,31.5,34.2,Overall,Overall,25,CVD,CVD07,CRDRATE,OVERALL,OVR,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,208.5,208.5,204.8,212.1,Overall,Overall,24,CVD,CVD09,CRDRATE,OVERALL,OVR,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,12.0,12.0,9.7,14.3,Race/Ethnicity,Hispanic,25,CVD,CVD07,CRDRATE,RACE,HIS,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,42.5,42.5,41.0,44.0,Overall,Overall,24,CVD,CVD07,AGEADJRATE,OVERALL,OVR,10,11,9,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,11.15,11.15,10.87,11.43,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD06,CRDRATE,RACE,WHT,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,22.53,22.53,22.05,23.01,Sex,Male,25,CVD,CVD06,CRDRATE,SEX,SEXM,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,11.35,11.35,9.0,13.7,Race/Ethnicity,Hispanic,24,CVD,CVD06,AGEADJRATE,RACE,HIS,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,21.1,21.1,20.79,21.41,Overall,Overall,25,CVD,CVD06,CRDRATE,OVERALL,OVR,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,12.7,12.7,10.1,15.7,Race/Ethnicity,Hispanic,24,CVD,CVD07,CRDRATE,RACE,HIS,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,575.5,575.5,560.5,590.4,Age,Age >=65,24,CVD,CVD08,CRDRATE,AGE,AGE65P,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,168.3,168.3,165.3,171.3,Overall,Overall,24,CVD,CVD09,AGEADJRATE,OVERALL,OVR,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,22.1,22.1,17.5,27.5,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD07,AGEADJRATE,RACE,ASN,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,154.6,154.6,150.2,159.1,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD08,CRDRATE,RACE,WHT,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,17.68,17.68,15.39,19.96,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",25,CVD,CVD06,CRDRATE,RACE,API,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,11.71,11.71,11.42,12.01,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD06,AGEADJRATE,RACE,WHT,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,168.3,168.3,161.0,175.7,Age,Age >=65,25,CVD,CVD07,CRDRATE,AGE,AGE65P,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,109.7,109.7,104.9,114.5,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD08,CRDRATE,RACE,BLK,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,188.7,188.7,184.0,193.3,Sex,Male,25,CVD,CVD09,CRDRATE,SEX,SEXM,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,41.7,41.7,39.7,43.6,Sex,Female,24,CVD,CVD07,AGEADJRATE,SEX,SEXF,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,278.7,278.7,268.3,289.1,Age,Age >=65,24,CVD,CVD07,CRDRATE,AGE,AGE65P,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,826.4,826.4,810.1,842.6,Age,Age >=65,25,CVD,CVD09,CRDRATE,AGE,AGE65P,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.5,50.5,47.2,53.8,Age,Age 45-64,25,CVD,CVD08,CRDRATE,AGE,AGE4564,1,1,1,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,47.71,47.71,42.41,53.0,Race/Ethnicity,Hispanic,25,CVD,CVD06,AGEADJRATE,RACE,HIS,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,82.6,82.6,80.5,84.8,Overall,Overall,25,CVD,CVD08,CRDRATE,OVERALL,OVR,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,67.7,67.7,65.3,70.1,Sex,Female,24,CVD,CVD08,AGEADJRATE,SEX,SEXF,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,130.1,130.1,126.7,133.5,Sex,Female,24,CVD,CVD09,AGEADJRATE,SEX,SEXF,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,19.93,19.93,19.53,20.34,Sex,Female,25,CVD,CVD06,CRDRATE,SEX,SEXF,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,38.0,38.0,33.3,42.8,Race/Ethnicity,Hispanic,24,CVD,CVD09,CRDRATE,RACE,HIS,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,232.8,232.8,227.3,238.3,Sex,Male,24,CVD,CVD09,CRDRATE,SEX,SEXM,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,88.6,88.6,80.0,97.2,Race/Ethnicity,Hispanic,25,CVD,CVD09,AGEADJRATE,RACE,HIS,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,35.7,35.7,29.6,41.8,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD08,AGEADJRATE,RACE,ASN,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,13.32,13.32,12.94,13.7,Sex,Male,24,CVD,CVD06,CRDRATE,SEX,SEXM,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,35.6,35.6,29.9,41.3,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD07,AGEADJRATE,RACE,BLK,1,1,1,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,6.76,6.76,5.67,7.85,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",24,CVD,CVD06,AGEADJRATE,RACE,API,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,213.8,213.8,207.1,220.5,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD09,CRDRATE,RACE,BLK,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,102.6,102.6,99.1,106.0,Sex,Male,25,CVD,CVD08,CRDRATE,SEX,SEXM,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,126.9,126.9,124.6,129.3,Overall,Overall,25,CVD,CVD09,AGEADJRATE,OVERALL,OVR,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,37.4,37.4,35.3,39.4,Sex,Female,25,CVD,CVD07,CRDRATE,SEX,SEXF,1,1,1,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,25.48,25.48,24.94,26.03,Sex,Male,25,CVD,CVD06,AGEADJRATE,SEX,SEXM,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,168.0,168.0,164.2,171.7,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD09,AGEADJRATE,RACE,WHT,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,22.91,22.91,22.58,23.25,Overall,Overall,25,CVD,CVD06,AGEADJRATE,OVERALL,OVR,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,24.4,24.4,23.4,25.5,Overall,Overall,25,CVD,CVD07,AGEADJRATE,OVERALL,OVR,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,22.9,22.9,20.5,25.2,Age,Age 45-64,24,CVD,CVD07,CRDRATE,AGE,AGE4564,10,11,9,Top 10
2020,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,22.22,22.22,21.87,22.57,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD06,AGEADJRATE,RACE,WHT,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,20.9,20.9,17.4,24.4,Race/Ethnicity,Hispanic,24,CVD,CVD08,CRDRATE,RACE,HIS,10,11,9,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,12.71,12.71,12.37,13.04,Sex,Female,24,CVD,CVD06,AGEADJRATE,SEX,SEXF,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,96.2,96.2,93.6,98.8,Sex,Female,25,CVD,CVD09,AGEADJRATE,SEX,SEXF,1,1,1,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,102.1,102.1,99.3,105.0,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD08,CRDRATE,RACE,WHT,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,134.3,134.3,130.1,138.4,Sex,Male,24,CVD,CVD08,CRDRATE,SEX,SEXM,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,136.1,136.1,125.2,147.1,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD09,AGEADJRATE,RACE,BLK,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,216.3,216.3,211.1,221.5,Sex,Male,24,CVD,CVD09,AGEADJRATE,SEX,SEXM,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,0.6,0.6,0.4,0.9,Age,Age 0-44,25,CVD,CVD07,CRDRATE,AGE,AGE0_44,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,71.8,71.8,63.5,80.0,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD09,CRDRATE,RACE,ASN,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,167.1,167.1,162.9,171.3,Sex,Male,25,CVD,CVD09,AGEADJRATE,SEX,SEXM,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,94.7,94.7,91.9,97.5,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD08,AGEADJRATE,RACE,WHT,10,11,9,Top 10
2020,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,20.95,20.95,20.25,21.64,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD06,AGEADJRATE,RACE,BLK,10,11,9,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,205.3,205.3,198.7,211.9,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD09,AGEADJRATE,RACE,BLK,10,11,9,Top 10
2020,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,39.0,39.0,37.3,40.8,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD07,CRDRATE,RACE,WHT,1,1,1,Top 10
2020,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,29.5,29.5,24.2,34.7,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD07,AGEADJRATE,RACE,ASN,10,11,9,Top 10
