YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level,Higher Ed Ranking Level
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,43.2,43.2,40.0,46.5,Sex,Male,32,CVD,CVD07,CRDRATE,SEX,SEXM,45,44,40,Bottom 10,Bottom 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,129.9,129.9,103.9,160.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",30,CVD,CVD08,CRDRATE,RACE,AIAN,26,21,42,Middle,Top 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,90.4,90.4,83.8,97.1,Age,Age 45-64,32,CVD,CVD08,CRDRATE,AGE,AGE4564,45,44,40,Bottom 10,Bottom 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,88.5,88.5,84.3,92.6,Overall,Overall,31,CVD,CVD08,CRDRATE,OVERALL,OVR,11,12,8,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.3,1.3,1.1,1.5,Age,Age 0-44,36,CVD,CVD07,CRDRATE,AGE,AGE0_44,12,16,10,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,174.0,174.0,171.5,176.5,Race/Ethnicity,"White, non-Hispanic",36,CVD,CVD08,CRDRATE,RACE,WHT,12,16,10,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,124.6,124.6,121.5,127.6,Age,Age 45-64,36,CVD,CVD09,CRDRATE,AGE,AGE4564,12,16,10,Middle,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,280.9,280.9,276.2,285.5,Race/Ethnicity,"White, non-Hispanic",34,CVD,CVD09,CRDRATE,RACE,WHT,3,3,15,Top 10,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,952.3,952.3,911.2,993.4,Age,Age >=65,30,CVD,CVD09,CRDRATE,AGE,AGE65P,26,21,42,Middle,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,4.4,4.4,2.9,6.3,Age,Age 0-44,30,CVD,CVD08,CRDRATE,AGE,AGE0_44,26,21,42,Middle,Top 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,194.0,194.0,186.8,201.1,Race/Ethnicity,"White, non-Hispanic",32,CVD,CVD08,CRDRATE,RACE,WHT,45,44,40,Bottom 10,Bottom 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,986.3,986.3,970.8,1001.9,Age,Age >=65,34,CVD,CVD09,CRDRATE,AGE,AGE65P,3,3,15,Top 10,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,228.3,228.3,225.3,231.3,Sex,Male,36,CVD,CVD09,CRDRATE,SEX,SEXM,12,16,10,Middle,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,60.5,60.5,57.4,63.5,Age,Age 45-64,34,CVD,CVD08,CRDRATE,AGE,AGE4564,3,3,15,Top 10,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,39.8,39.8,36.1,43.6,Overall,Overall,30,CVD,CVD07,CRDRATE,OVERALL,OVR,26,21,42,Middle,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,269.8,269.8,256.2,283.4,Sex,Male,30,CVD,CVD09,CRDRATE,SEX,SEXM,26,21,42,Middle,Top 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,120.7,120.7,82.6,170.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",32,CVD,CVD08,CRDRATE,RACE,AIAN,45,44,40,Bottom 10,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,2.2,2.2,1.6,3.0,Age,Age 0-44,32,CVD,CVD07,CRDRATE,AGE,AGE0_44,45,44,40,Bottom 10,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,248.6,248.6,186.8,324.4,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",32,CVD,CVD09,CRDRATE,RACE,HAPI,45,44,40,Bottom 10,Bottom 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,114.5,114.5,104.7,124.3,Age,Age 45-64,31,CVD,CVD09,CRDRATE,AGE,AGE4564,11,12,8,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,37.2,37.2,35.0,39.4,Race/Ethnicity,"Black, non-Hispanic",36,CVD,CVD07,CRDRATE,RACE,BLK,12,16,10,Middle,Top 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,1085.1,1085.1,1056.8,1113.5,Age,Age >=65,32,CVD,CVD09,CRDRATE,AGE,AGE65P,45,44,40,Bottom 10,Bottom 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,65.5,65.5,59.8,71.3,Race/Ethnicity,"White, non-Hispanic",35,CVD,CVD07,CRDRATE,RACE,WHT,51,51,49,Bottom 10,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,68.7,68.7,63.4,74.0,Race/Ethnicity,Hispanic,32,CVD,CVD09,CRDRATE,RACE,HIS,45,44,40,Bottom 10,Bottom 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,63.2,63.2,61.3,65.1,Race/Ethnicity,"White, non-Hispanic",37,CVD,CVD07,CRDRATE,RACE,WHT,30,28,21,Middle,Bottom 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,189.3,189.3,185.3,193.2,Sex,Female,34,CVD,CVD09,CRDRATE,SEX,SEXF,3,3,15,Top 10,Top 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,224.4,224.4,216.1,232.8,Race/Ethnicity,"White, non-Hispanic",33,CVD,CVD09,CRDRATE,RACE,WHT,6,7,6,Top 10,Top 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,97.6,97.6,60.4,149.2,Race/Ethnicity,"Black, non-Hispanic",33,CVD,CVD09,CRDRATE,RACE,BLK,6,7,6,Top 10,Top 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,137.3,137.3,128.6,146.1,Sex,Male,33,CVD,CVD08,CRDRATE,SEX,SEXM,6,7,6,Top 10,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,59.0,59.0,55.8,62.1,Race/Ethnicity,"Black, non-Hispanic",37,CVD,CVD07,CRDRATE,RACE,BLK,30,28,21,Middle,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,98.9,98.9,87.7,110.1,Race/Ethnicity,"Black, non-Hispanic",32,CVD,CVD08,CRDRATE,RACE,BLK,45,44,40,Bottom 10,Bottom 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,139.8,139.8,132.8,146.8,Overall,Overall,30,CVD,CVD08,CRDRATE,OVERALL,OVR,26,21,42,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,200.2,200.2,197.5,203.0,Sex,Female,36,CVD,CVD09,CRDRATE,SEX,SEXF,12,16,10,Middle,Top 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,46.7,46.7,43.8,49.6,Overall,Overall,35,CVD,CVD07,CRDRATE,OVERALL,OVR,51,51,49,Bottom 10,Bottom 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,507.8,507.8,496.7,519.0,Age,Age >=65,34,CVD,CVD08,CRDRATE,AGE,AGE65P,3,3,15,Top 10,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,157.1,157.1,154.6,159.6,Sex,Male,36,CVD,CVD08,CRDRATE,SEX,SEXM,12,16,10,Middle,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,923.3,923.3,909.2,937.3,Age,Age >=65,37,CVD,CVD09,CRDRATE,AGE,AGE65P,30,28,21,Middle,Bottom 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,99.1,99.1,90.4,107.8,Age,Age 45-64,35,CVD,CVD08,CRDRATE,AGE,AGE4564,51,51,49,Bottom 10,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,55.1,55.1,46.3,64.0,Race/Ethnicity,"Asian, non-Hispanic",32,CVD,CVD07,CRDRATE,RACE,ASN,45,44,40,Bottom 10,Bottom 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,164.0,164.0,159.7,168.2,Age,Age >=65,36,CVD,CVD07,CRDRATE,AGE,AGE65P,12,16,10,Middle,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,207.0,207.0,198.9,215.1,Race/Ethnicity,"Black, non-Hispanic",34,CVD,CVD09,CRDRATE,RACE,BLK,3,3,15,Top 10,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,158.4,158.4,103.4,232.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",31,CVD,CVD09,CRDRATE,RACE,AIAN,11,12,8,Middle,Top 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,41.1,41.1,26.6,60.6,Race/Ethnicity,Hispanic,33,CVD,CVD09,CRDRATE,RACE,HIS,6,7,6,Top 10,Top 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,2.9,2.9,2.0,4.0,Age,Age 0-44,35,CVD,CVD08,CRDRATE,AGE,AGE0_44,51,51,49,Bottom 10,Bottom 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,7.2,7.2,6.5,7.9,Age,Age 0-44,34,CVD,CVD09,CRDRATE,AGE,AGE0_44,3,3,15,Top 10,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,14.2,14.2,11.9,16.4,Race/Ethnicity,Hispanic,37,CVD,CVD08,CRDRATE,RACE,HIS,30,28,21,Middle,Bottom 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,269.6,269.6,266.6,272.7,Race/Ethnicity,"White, non-Hispanic",36,CVD,CVD09,CRDRATE,RACE,WHT,12,16,10,Middle,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.0,50.0,45.5,54.4,Sex,Female,31,CVD,CVD07,CRDRATE,SEX,SEXF,11,12,8,Middle,Top 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,35.1,35.1,31.6,38.7,Race/Ethnicity,Hispanic,35,CVD,CVD07,CRDRATE,RACE,HIS,51,51,49,Bottom 10,Bottom 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,10.9,10.9,7.9,14.6,Age,Age 45-64,33,CVD,CVD07,CRDRATE,AGE,AGE4564,6,7,6,Top 10,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,38.2,38.2,35.4,40.9,Race/Ethnicity,Hispanic,34,CVD,CVD08,CRDRATE,RACE,HIS,3,3,15,Top 10,Top 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,441.8,441.8,416.6,467.0,Age,Age >=65,33,CVD,CVD08,CRDRATE,AGE,AGE65P,6,7,6,Top 10,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,33.5,33.5,27.4,39.6,Race/Ethnicity,"Asian, non-Hispanic",37,CVD,CVD08,CRDRATE,RACE,ASN,30,28,21,Middle,Bottom 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,35.5,35.5,31.1,39.9,Sex,Male,33,CVD,CVD07,CRDRATE,SEX,SEXM,6,7,6,Top 10,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,66.9,66.9,61.7,72.1,Race/Ethnicity,"Asian, non-Hispanic",34,CVD,CVD09,CRDRATE,RACE,ASN,3,3,15,Top 10,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,245.5,245.5,241.7,249.3,Race/Ethnicity,"White, non-Hispanic",37,CVD,CVD09,CRDRATE,RACE,WHT,30,28,21,Middle,Bottom 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,133.4,133.4,130.3,136.6,Sex,Male,37,CVD,CVD08,CRDRATE,SEX,SEXM,30,28,21,Middle,Bottom 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,36.3,36.3,26.1,49.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",37,CVD,CVD07,CRDRATE,RACE,AIAN,30,28,21,Middle,Bottom 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,107.5,107.5,102.3,112.8,Race/Ethnicity,"White, non-Hispanic",31,CVD,CVD08,CRDRATE,RACE,WHT,11,12,8,Middle,Top 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,197.6,197.6,191.7,203.6,Overall,Overall,35,CVD,CVD09,CRDRATE,OVERALL,OVR,51,51,49,Bottom 10,Bottom 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,9.8,9.8,9.0,10.6,Age,Age 0-44,37,CVD,CVD09,CRDRATE,AGE,AGE0_44,30,28,21,Middle,Bottom 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,226.5,226.5,210.0,242.9,Age,Age >=65,31,CVD,CVD07,CRDRATE,AGE,AGE65P,11,12,8,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,33.7,33.7,32.9,34.5,Overall,Overall,36,CVD,CVD07,CRDRATE,OVERALL,OVR,12,16,10,Middle,Top 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,186.5,186.5,179.7,193.3,Sex,Female,32,CVD,CVD09,CRDRATE,SEX,SEXF,45,44,40,Bottom 10,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,233.8,233.8,228.5,239.2,Overall,Overall,32,CVD,CVD09,CRDRATE,OVERALL,OVR,45,44,40,Bottom 10,Bottom 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,210.5,210.5,206.3,214.7,Sex,Male,34,CVD,CVD09,CRDRATE,SEX,SEXM,3,3,15,Top 10,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,983.9,983.9,949.6,1018.1,Age,Age >=65,31,CVD,CVD09,CRDRATE,AGE,AGE65P,11,12,8,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,153.2,153.2,148.7,157.8,Race/Ethnicity,"Black, non-Hispanic",36,CVD,CVD08,CRDRATE,RACE,BLK,12,16,10,Middle,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,9.8,9.8,6.2,14.6,Race/Ethnicity,Hispanic,31,CVD,CVD07,CRDRATE,RACE,HIS,11,12,8,Middle,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,232.9,232.9,225.3,240.6,Race/Ethnicity,"White, non-Hispanic",31,CVD,CVD09,CRDRATE,RACE,WHT,11,12,8,Middle,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,52.9,52.9,50.8,54.9,Race/Ethnicity,"White, non-Hispanic",34,CVD,CVD07,CRDRATE,RACE,WHT,3,3,15,Top 10,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,176.6,176.6,173.0,180.1,Sex,Female,37,CVD,CVD09,CRDRATE,SEX,SEXF,30,28,21,Middle,Bottom 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,99.0,99.0,94.4,103.6,Race/Ethnicity,"Asian, non-Hispanic",36,CVD,CVD09,CRDRATE,RACE,ASN,12,16,10,Middle,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,21.2,21.2,19.1,23.3,Race/Ethnicity,"Asian, non-Hispanic",36,CVD,CVD07,CRDRATE,RACE,ASN,12,16,10,Middle,Top 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,192.4,192.4,182.7,202.1,Age,Age 45-64,32,CVD,CVD09,CRDRATE,AGE,AGE4564,45,44,40,Bottom 10,Bottom 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,93.2,93.2,63.8,131.6,Race/Ethnicity,"Asian, non-Hispanic",35,CVD,CVD09,CRDRATE,RACE,ASN,51,51,49,Bottom 10,Bottom 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,104.6,104.6,94.5,114.7,Age,Age 45-64,33,CVD,CVD09,CRDRATE,AGE,AGE4564,6,7,6,Top 10,Top 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,101.7,101.7,98.5,104.9,Race/Ethnicity,Hispanic,36,CVD,CVD09,CRDRATE,RACE,HIS,12,16,10,Middle,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,202.5,202.5,193.6,211.4,Sex,Male,31,CVD,CVD09,CRDRATE,SEX,SEXM,11,12,8,Middle,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,33.1,33.1,26.2,41.3,Race/Ethnicity,Hispanic,31,CVD,CVD09,CRDRATE,RACE,HIS,11,12,8,Middle,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,200.9,200.9,166.8,235.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",30,CVD,CVD09,CRDRATE,RACE,AIAN,26,21,42,Middle,Top 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,61.2,61.2,50.0,72.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",35,CVD,CVD08,CRDRATE,RACE,AIAN,51,51,49,Bottom 10,Bottom 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,78.9,78.9,76.6,81.3,Sex,Female,37,CVD,CVD08,CRDRATE,SEX,SEXF,30,28,21,Middle,Bottom 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.5,50.5,47.0,54.1,Race/Ethnicity,"White, non-Hispanic",31,CVD,CVD07,CRDRATE,RACE,WHT,11,12,8,Middle,Top 25
2021,NH,New Hampshire,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,70.2,70.2,62.0,78.5,Age,Age 45-64,33,CVD,CVD08,CRDRATE,AGE,AGE4564,6,7,6,Top 10,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,89.7,89.7,87.0,92.4,Sex,Female,34,CVD,CVD08,CRDRATE,SEX,SEXF,3,3,15,Top 10,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,44.6,44.6,42.7,46.5,Sex,Female,34,CVD,CVD07,CRDRATE,SEX,SEXF,3,3,15,Top 10,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,19.7,19.7,14.8,25.8,Age,Age 45-64,30,CVD,CVD07,CRDRATE,AGE,AGE4564,26,21,42,Middle,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,152.6,152.6,148.0,157.3,Age,Age 45-64,37,CVD,CVD09,CRDRATE,AGE,AGE4564,30,28,21,Middle,Bottom 25
2021,NY,New York,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,124.1,124.1,121.9,126.3,Sex,Female,36,CVD,CVD08,CRDRATE,SEX,SEXF,12,16,10,Middle,Top 25
2021,NM,New Mexico,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,161.9,161.9,154.2,169.6,Sex,Male,35,CVD,CVD08,CRDRATE,SEX,SEXM,51,51,49,Bottom 10,Bottom 25
2021,NV,Nevada,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,48.6,48.6,45.1,52.1,Sex,Female,32,CVD,CVD07,CRDRATE,SEX,SEXF,45,44,40,Bottom 10,Bottom 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,155.0,155.0,140.1,169.9,Age,Age 45-64,30,CVD,CVD09,CRDRATE,AGE,AGE4564,26,21,42,Middle,Top 25
2021,NE,Nebraska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,42.0,42.0,30.1,56.9,Race/Ethnicity,"Black, non-Hispanic",31,CVD,CVD08,CRDRATE,RACE,BLK,11,12,8,Middle,Top 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,40.6,40.6,39.3,41.9,Overall,Overall,34,CVD,CVD07,CRDRATE,OVERALL,OVR,3,3,15,Top 10,Top 25
2021,MT,Montana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,176.0,176.0,158.4,193.7,Age,Age >=65,30,CVD,CVD07,CRDRATE,AGE,AGE65P,26,21,42,Middle,Top 25
2021,NC,North Carolina,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,21.1,21.1,16.5,26.5,Race/Ethnicity,"Asian, non-Hispanic",37,CVD,CVD07,CRDRATE,RACE,ASN,30,28,21,Middle,Bottom 25
2021,NJ,New Jersey,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,37.1,37.1,33.2,41.0,Race/Ethnicity,"Asian, non-Hispanic",34,CVD,CVD08,CRDRATE,RACE,ASN,3,3,15,Top 10,Top 25
