YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2022,Higher Ed Quality 2022,School Safety Rank 2022,Ranking Level
2022,AR,Arkansas,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude 75th percentile,4.4,4.4,3.5,6.0,Sex,Female,5,ALC,ALC04,CRD75TH,SEX,SEXF,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,5.5,5.5,5.0,6.1,Age,Age >=65,4,HEA,HEA02,CRDMEAN,AGE,AGE65P,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted Prevalence,13.8,13.8,12.4,15.4,Race/Ethnicity,"White, non-Hispanic",2,HEA,HEA01,AGEADJPREV,RACE,WHT,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Social Determinants of Health,Lack of reliable transportation in the past 12 months among adults,%,Crude Prevalence,8.9,8.9,7.9,10.1,Overall,Overall,4,SDOH,SDH06,CRDPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AL,Alabama,BRFSS,Mental Health,Depression among adults,%,Crude Prevalence,40.4,40.4,24.4,58.6,Race/Ethnicity,"Multiracial, non-Hispanic",1,MEN,MEN02,CRDPREV,RACE,MRC,44,46,17,Bottom 10
2022,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,42.8,42.8,33.4,52.7,Race/Ethnicity,"Black, non-Hispanic",4,NPAW,NPW14,AGEADJPREV,RACE,BLK,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,6.8,6.8,6.2,7.4,Age,Age >=65,5,HEA,HEA02,CRDMEAN,AGE,AGE65P,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Disability,Adults with any disability,%,Crude Prevalence,32.9,32.9,24.2,42.9,Race/Ethnicity,Hispanic,5,DIS,DIS01,CRDPREV,RACE,HIS,42,39,51,Bottom 10
2022,AL,Alabama,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,Number,Crude Median,5.2,5.2,4.9,5.5,Overall,Overall,1,ALC,ALC05,CRDMEDN,OVERALL,OVR,44,46,17,Bottom 10
2022,AL,Alabama,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,17.3,17.3,14.5,20.6,Overall,Overall,1,ORH,ORH03,AGEADJPREV,OVERALL,OVR,44,46,17,Bottom 10
2022,AL,Alabama,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Age-adjusted Prevalence,14.8,14.8,13.1,16.8,Overall,Overall,1,SDOH,SDH05,AGEADJPREV,OVERALL,OVR,44,46,17,Bottom 10
2022,AK,Alaska,BRFSS,Health Status,Recent activity limitation among adults,Number,Age-adjusted Mean,2.5,2.5,2.2,2.8,Sex,Male,2,HEA,HEA04,AGEADJMEAN,SEX,SEXM,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Mental Health,Average mentally unhealthy days among adults,Number,Crude Mean,4.8,4.8,3.2,6.3,Race/Ethnicity,Hispanic,5,MEN,MEN04,CRDMEAN,RACE,HIS,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Mental Health,Average mentally unhealthy days among adults,Number,Age-adjusted Mean,4.7,4.7,4.4,5.0,Overall,Overall,2,MEN,MEN04,AGEADJMEAN,OVERALL,OVR,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Crude Prevalence,40.3,40.3,30.1,51.4,Race/Ethnicity,"Black, non-Hispanic",5,IMM,IMM02,CRDPREV,RACE,BLK,42,39,51,Bottom 10
2022,AL,Alabama,BRFSS,Health Status,Recent activity limitation among adults,Number,Age-adjusted Mean,4.0,4.0,3.5,4.4,Sex,Female,1,HEA,HEA04,AGEADJMEAN,SEX,SEXF,44,46,17,Bottom 10
2022,AR,Arkansas,BRFSS,Tobacco,Current cigarette smoking among adults,%,Age-adjusted Prevalence,14.2,14.2,9.0,21.8,Race/Ethnicity,Hispanic,5,TOB,TOB04,AGEADJPREV,RACE,HIS,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Crude Prevalence,45.3,45.3,33.0,58.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,IMM,IMM02,CRDPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AL,Alabama,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,34.8,34.8,20.9,51.8,Race/Ethnicity,"Multiracial, non-Hispanic",1,HEA,HEA01,CRDPREV,RACE,MRC,44,46,17,Bottom 10
2022,AL,Alabama,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,21.5,21.5,19.0,24.1,Age,Age 45-64,1,DIA,DIA01,CRDPREV,AGE,AGE4564,44,46,17,Bottom 10
2022,AR,Arkansas,BRFSS,Health Status,Frequent physical distress among adults,%,Crude Prevalence,20.7,20.7,13.3,30.9,Race/Ethnicity,"Multiracial, non-Hispanic",5,HEA,HEA03,CRDPREV,RACE,MRC,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Sleep,Short sleep duration among adults,%,Age-adjusted Prevalence,37.0,37.0,34.4,39.7,Sex,Female,2,SLEP,SLP03,AGEADJPREV,SEX,SEXF,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude 75th percentile,4.0,4.0,1.9,4.9,Age,Age >=65,4,ALC,ALC04,CRD75TH,AGE,AGE65P,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Mental Health,Depression among adults,%,Age-adjusted Prevalence,36.2,36.2,26.6,47.0,Race/Ethnicity,"Multiracial, non-Hispanic",5,MEN,MEN02,AGEADJPREV,RACE,MRC,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,7.4,7.4,5.9,9.3,Age,Age 18-44,5,HEA,HEA05,CRDPREV,AGE,AGE1844,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Asthma,Current asthma among adults,%,Age-adjusted Prevalence,8.8,8.8,5.6,13.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,AST,AST02,AGEADJPREV,RACE,AIAN,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Health Status,Frequent physical distress among adults,%,Crude Prevalence,16.3,16.3,10.5,24.4,Race/Ethnicity,"Black, non-Hispanic",4,HEA,HEA03,CRDPREV,RACE,BLK,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Mental Health,Frequent mental distress among adults,%,Crude Prevalence,21.5,21.5,19.4,23.7,Sex,Female,5,MEN,MEN05,CRDPREV,SEX,SEXF,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Crude Prevalence,57.1,57.1,48.1,65.6,Race/Ethnicity,Hispanic,5,ORH,ORH06,CRDPREV,RACE,HIS,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Crude Prevalence,27.2,27.2,22.7,32.3,Sex,Male,4,IMM,IMM03,CRDPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Crude Prevalence,9.2,9.2,7.4,11.4,Race/Ethnicity,"White, non-Hispanic",2,ORH,ORH03,CRDPREV,RACE,WHT,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Crude Prevalence,33.3,33.3,27.4,39.8,Sex,Male,2,IMM,IMM02,CRDPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Age-adjusted Prevalence,72.9,72.9,63.9,80.4,Race/Ethnicity,"Asian, non-Hispanic",2,SDOH,SDH12,AGEADJPREV,RACE,ASN,48,50,34,Bottom 10
2022,AL,Alabama,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,16.0,16.0,12.8,19.9,Race/Ethnicity,"White, non-Hispanic",1,ORH,ORH03,AGEADJPREV,RACE,WHT,44,46,17,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,%,Age-adjusted Prevalence,64.9,64.9,62.2,67.5,Sex,Male,2,ORH,ORH01,AGEADJPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,17.0,17.0,14.9,19.4,Age,Age 45-64,4,DIA,DIA01,CRDPREV,AGE,AGE4564,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Crude Prevalence,54.7,54.7,48.2,61.0,Race/Ethnicity,"Black, non-Hispanic",5,CAN,CAN06,CRDPREV,RACE,BLK,42,39,51,Bottom 10
2022,AL,Alabama,BRFSS,Immunization,Influenza vaccination among adults,%,Crude Prevalence,40.1,40.1,36.3,44.0,Race/Ethnicity,"Black, non-Hispanic",1,IMM,IMM01,CRDPREV,RACE,BLK,44,46,17,Bottom 10
2022,AR,Arkansas,BRFSS,Immunization,Influenza vaccination among adults,%,Crude Prevalence,66.6,66.6,63.9,69.1,Age,Age >=65,5,IMM,IMM01,CRDPREV,AGE,AGE65P,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Crude Prevalence,56.4,56.4,54.2,58.6,Overall,Overall,5,CAN,CAN06,CRDPREV,OVERALL,OVR,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,26.4,26.4,24.1,28.8,Race/Ethnicity,"White, non-Hispanic",4,ORH,ORH02,AGEADJPREV,RACE,WHT,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,36.0,36.0,31.1,41.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,NPAW,NPW14,AGEADJPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AL,Alabama,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude Median,1.7,1.7,0.0,2.9,Age,Age >=65,1,ALC,ALC04,CRDMEDN,AGE,AGE65P,44,46,17,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,%,Age-adjusted Prevalence,64.0,64.0,51.8,74.6,Race/Ethnicity,"Asian, non-Hispanic",2,ORH,ORH01,AGEADJPREV,RACE,ASN,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Crude Prevalence,12.3,12.3,11.0,13.8,Overall,Overall,2,SDOH,SDH05,CRDPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude Median,2.4,2.4,1.8,3.1,Age,Age 18-44,5,ALC,ALC04,CRDMEDN,AGE,AGE1844,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Social Determinants of Health,Lack of reliable transportation in the past 12 months among adults,%,Crude Prevalence,10.7,10.7,9.0,12.7,Sex,Female,2,SDOH,SDH06,CRDPREV,SEX,SEXF,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Mental Health,Average mentally unhealthy days among adults,Number,Crude Mean,3.7,3.7,2.2,5.2,Race/Ethnicity,"Asian, non-Hispanic",2,MEN,MEN04,CRDMEAN,RACE,ASN,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Age-adjusted Mean,5.1,5.1,4.7,5.5,Race/Ethnicity,"White, non-Hispanic",5,HEA,HEA02,AGEADJMEAN,RACE,WHT,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Social Determinants of Health,Lack of reliable transportation in the past 12 months among adults,%,Age-adjusted Prevalence,10.2,10.2,8.6,11.9,Sex,Male,2,SDOH,SDH06,AGEADJPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AL,Alabama,BRFSS,Mental Health,Frequent mental distress among adults,%,Crude Prevalence,18.8,18.8,16.3,21.4,Age,Age 45-64,1,MEN,MEN05,CRDPREV,AGE,AGE4564,44,46,17,Bottom 10
2022,AR,Arkansas,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,21.8,21.8,14.3,31.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,HEA,HEA01,CRDPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Tobacco,Quit attempts in the past year among adult current smokers,%,Crude Prevalence,49.4,49.4,44.4,54.5,Race/Ethnicity,"White, non-Hispanic",5,TOB,TOB06,CRDPREV,RACE,WHT,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Age-adjusted Prevalence,43.9,43.9,37.7,50.3,Sex,Female,5,IMM,IMM02,AGEADJPREV,SEX,SEXF,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults,%,Age-adjusted Prevalence,36.7,36.7,25.4,49.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,ART,ART01,AGEADJPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Crude Prevalence,66.0,66.0,63.4,68.4,Sex,Female,2,ORH,ORH06,CRDPREV,SEX,SEXF,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Crude Prevalence,25.4,25.4,21.9,29.3,Sex,Male,5,ORH,ORH03,CRDPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Health Status,Frequent physical distress among adults,%,Crude Prevalence,18.8,18.8,16.5,21.4,Age,Age >=65,2,HEA,HEA03,CRDPREV,AGE,AGE65P,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Crude Prevalence,31.1,31.1,29.5,32.8,Overall,Overall,5,NPAW,NPW06,CRDPREV,OVERALL,OVR,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Diabetes,Diabetes among adults,%,Age-adjusted Prevalence,7.3,7.3,6.4,8.2,Race/Ethnicity,"White, non-Hispanic",2,DIA,DIA01,AGEADJPREV,RACE,WHT,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Social Determinants of Health,Lack of social and emotional support needed among adults,%,Crude Prevalence,9.4,9.4,7.9,11.3,Age,Age 45-64,4,SDOH,SDH07,CRDPREV,AGE,AGE4564,49,50,31,Bottom 10
2022,AL,Alabama,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted Prevalence,20.6,20.6,12.3,32.6,Race/Ethnicity,"Multiracial, non-Hispanic",1,HEA,HEA03,AGEADJPREV,RACE,MRC,44,46,17,Bottom 10
2022,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among adults,%,Crude Prevalence,42.6,42.6,39.7,45.6,Age,Age 45-64,4,IMM,IMM01,CRDPREV,AGE,AGE4564,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Mental Health,Frequent mental distress among adults,%,Crude Prevalence,17.9,17.9,10.3,29.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,MEN,MEN05,CRDPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Crude Prevalence,21.5,21.5,20.1,23.1,Overall,Overall,2,NPAW,NPW06,CRDPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Disability,Adults with any disability,%,Age-adjusted Prevalence,31.5,31.5,25.2,38.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,DIS,DIS01,AGEADJPREV,RACE,AIAN,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Social Determinants of Health,Lack of social and emotional support needed among adults,%,Crude Prevalence,12.9,12.9,11.1,15.0,Sex,Male,4,SDOH,SDH07,CRDPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,37.9,37.9,28.4,48.4,Race/Ethnicity,"Multiracial, non-Hispanic",5,NPAW,NPW14,AGEADJPREV,RACE,MRC,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Age-adjusted Prevalence,31.1,31.1,19.7,45.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,ALC,ALC06,AGEADJPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among adults,%,Crude Prevalence,42.2,42.2,34.6,50.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,IMM,IMM01,CRDPREV,RACE,AIAN,49,50,31,Bottom 10
2022,AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,40.6,40.6,37.9,43.4,Sex,Female,1,NPAW,NPW14,CRDPREV,SEX,SEXF,44,46,17,Bottom 10
2022,AK,Alaska,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,15.7,15.7,14.5,16.9,Overall,Overall,2,HEA,HEA05,CRDPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,17.1,17.1,12.8,22.6,Race/Ethnicity,"Multiracial, non-Hispanic",2,MEN,MEN05,AGEADJPREV,RACE,MRC,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,%,Age-adjusted Prevalence,6.9,6.9,5.9,8.1,Sex,Female,4,COPD,COPD01,AGEADJPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AL,Alabama,BRFSS,Health Status,Frequent physical distress among adults,%,Crude Prevalence,14.2,14.2,12.9,15.7,Overall,Overall,1,HEA,HEA03,CRDPREV,OVERALL,OVR,44,46,17,Bottom 10
2022,AL,Alabama,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,Number,Crude 75th percentile,5.5,5.5,4.9,5.8,Age,Age >=65,1,ALC,ALC05,CRD75TH,AGE,AGE65P,44,46,17,Bottom 10
2022,AZ,Arizona,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Crude Prevalence,55.8,55.8,53.7,57.9,Overall,Overall,4,CAN,CAN06,CRDPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Sleep,Short sleep duration among adults,%,Crude Prevalence,38.8,38.8,28.4,50.3,Race/Ethnicity,"Asian, non-Hispanic",4,SLEP,SLP03,CRDPREV,RACE,ASN,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,%,Age-adjusted Prevalence,69.4,69.4,65.6,72.9,Sex,Male,5,IMM,IMM04,AGEADJPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Asthma,Current asthma among adults,%,Crude Prevalence,10.5,10.5,9.4,11.7,Overall,Overall,5,AST,AST02,CRDPREV,OVERALL,OVR,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,%,Age-adjusted Prevalence,55.9,55.9,44.3,66.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,IMM,IMM04,AGEADJPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Disability,Adults with any disability,%,Crude Prevalence,29.1,29.1,26.9,31.3,Sex,Male,2,DIS,DIS01,CRDPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Age-adjusted Prevalence,18.7,18.7,17.0,20.4,Race/Ethnicity,"White, non-Hispanic",4,NPAW,NPW06,AGEADJPREV,RACE,WHT,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Sleep,Short sleep duration among adults,%,Age-adjusted Prevalence,36.1,36.1,34.4,37.8,Overall,Overall,4,SLEP,SLP03,AGEADJPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,16.7,16.7,15.3,18.1,Race/Ethnicity,"White, non-Hispanic",2,HEA,HEA05,CRDPREV,RACE,WHT,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Diabetes,Diabetes among adults,%,Age-adjusted Prevalence,14.4,14.4,12.8,16.2,Sex,Male,5,DIA,DIA01,AGEADJPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AL,Alabama,BRFSS,Disability,Adults with any disability,%,Crude Prevalence,32.6,32.6,29.6,35.6,Sex,Male,1,DIS,DIS01,CRDPREV,SEX,SEXM,44,46,17,Bottom 10
2022,AK,Alaska,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Crude Prevalence,15.3,15.3,13.2,17.7,Age,Age 18-44,2,SDOH,SDH05,CRDPREV,AGE,AGE1844,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,15.8,15.8,14.3,17.5,Sex,Female,5,DIA,DIA01,CRDPREV,SEX,SEXF,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Sleep,Short sleep duration among adults,%,Age-adjusted Prevalence,41.3,41.3,38.7,44.1,Sex,Male,5,SLEP,SLP03,AGEADJPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Disability,Adults with any disability,%,Crude Prevalence,33.6,33.6,31.7,35.5,Race/Ethnicity,"White, non-Hispanic",4,DIS,DIS01,CRDPREV,RACE,WHT,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,%,Age-adjusted Prevalence,64.8,64.8,61.5,68.0,Overall,Overall,2,IMM,IMM04,AGEADJPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,20.6,20.6,17.9,23.6,Age,Age >=65,2,DIA,DIA01,CRDPREV,AGE,AGE65P,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Crude Prevalence,65.3,65.3,63.4,67.1,Race/Ethnicity,"White, non-Hispanic",4,ORH,ORH06,CRDPREV,RACE,WHT,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Crude Prevalence,17.8,17.8,15.7,20.1,Age,Age 18-44,4,NPAW,NPW06,CRDPREV,AGE,AGE1844,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Health Status,Recent activity limitation among adults,Number,Age-adjusted Mean,2.5,2.5,2.1,3.0,Race/Ethnicity,Hispanic,4,HEA,HEA04,AGEADJMEAN,RACE,HIS,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults,%,Crude Prevalence,41.1,41.1,38.5,43.9,Age,Age 45-64,5,ART,ART01,CRDPREV,AGE,AGE4564,42,39,51,Bottom 10
2022,AL,Alabama,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Crude Prevalence,34.2,34.2,29.9,38.6,Age,Age 45-64,1,IMM,IMM03,CRDPREV,AGE,AGE4564,44,46,17,Bottom 10
2022,AR,Arkansas,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,27.9,27.9,18.7,39.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,HEA,HEA05,CRDPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AL,Alabama,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Crude Prevalence,25.7,25.7,19.5,33.1,Age,Age 18-44,1,IMM,IMM02,CRDPREV,AGE,AGE1844,44,46,17,Bottom 10
2022,AZ,Arizona,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,3.6,3.6,3.3,4.0,Sex,Female,4,HEA,HEA04,CRDMEAN,SEX,SEXF,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude 75th percentile,4.8,4.8,4.1,5.8,Overall,Overall,2,ALC,ALC04,CRD75TH,OVERALL,OVR,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,5.4,5.4,4.1,7.0,Age,Age 18-44,5,DIA,DIA01,CRDPREV,AGE,AGE1844,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,12.3,12.3,10.2,14.9,Overall,Overall,2,ORH,ORH03,AGEADJPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among adults,%,Age-adjusted Prevalence,38.8,38.8,36.5,41.2,Sex,Female,4,IMM,IMM01,AGEADJPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Health Status,Frequent physical distress among adults,%,Crude Prevalence,7.6,7.6,4.9,11.6,Race/Ethnicity,Hispanic,2,HEA,HEA03,CRDPREV,RACE,HIS,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Age-adjusted Prevalence,17.7,17.7,10.9,27.4,Race/Ethnicity,"Multiracial, non-Hispanic",4,SDOH,SDH05,AGEADJPREV,RACE,MRC,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,%,Crude Prevalence,56.7,56.7,46.4,66.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,ORH,ORH02,CRDPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AL,Alabama,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,14.4,14.4,7.8,25.0,Race/Ethnicity,Hispanic,1,MEN,MEN05,AGEADJPREV,RACE,HIS,44,46,17,Bottom 10
2022,AZ,Arizona,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude Median,1.8,1.8,1.6,2.2,Overall,Overall,4,ALC,ALC04,CRDMEDN,OVERALL,OVR,49,50,31,Bottom 10
2022,AL,Alabama,BRFSS,Arthritis,Arthritis among adults,%,Age-adjusted Prevalence,27.5,27.5,25.3,29.9,Sex,Male,1,ART,ART01,AGEADJPREV,SEX,SEXM,44,46,17,Bottom 10
